Source_path,Seed_output_path,top_left_x,top_left_y,bottom_right_x,bottom_right_y
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 7.png,2159,864,2349,1045
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 8.png,1638,723,1794,877
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 1.png,1649,1324,1853,1483
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 2.png,2464,1272,2647,1506
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 3.png,1572,1086,1746,1331
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 4.png,1933,1003,2086,1232
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 5.png,2442,940,2648,1122
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 6.png,1438,896,1599,1067
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 7.png,2159,864,2349,1045
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 8.png,1638,723,1794,877
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 9.png,2155,651,2302,839
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 1.png,1649,1324,1853,1483
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 2.png,2464,1272,2647,1506
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 3.png,1572,1086,1746,1331
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 4.png,1933,1003,2086,1232
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 5.png,2442,940,2648,1122
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 6.png,1438,896,1599,1067
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 7.png,2159,864,2349,1045
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 8.png,1638,723,1794,877
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 9.png,2155,651,2302,839
rear_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - rear Segmented Seed 10.png,1890,505,2026,631
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 1.png,694,2600,884,2769
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 1.png,694,2600,884,2769
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 2.png,451,2455,615,2662
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 1.png,694,2600,884,2769
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 2.png,451,2455,615,2662
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 3.png,1060,2369,1342,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 1.png,694,2600,884,2769
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 2.png,451,2455,615,2662
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 3.png,1060,2369,1342,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 4.png,849,2334,1020,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 1.png,694,2600,884,2769
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 2.png,451,2455,615,2662
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 3.png,1060,2369,1342,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 4.png,849,2334,1020,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 5.png,693,2088,885,2231
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 1.png,694,2600,884,2769
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 2.png,451,2455,615,2662
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 3.png,1060,2369,1342,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 4.png,849,2334,1020,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 5.png,693,2088,885,2231
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 6.png,1396,2056,1583,2236
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 1.png,694,2600,884,2769
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 2.png,451,2455,615,2662
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 3.png,1060,2369,1342,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 4.png,849,2334,1020,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 5.png,693,2088,885,2231
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 6.png,1396,2056,1583,2236
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 7.png,506,1845,662,2016
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 1.png,694,2600,884,2769
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 2.png,451,2455,615,2662
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 3.png,1060,2369,1342,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 4.png,849,2334,1020,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 5.png,693,2088,885,2231
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 6.png,1396,2056,1583,2236
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 7.png,506,1845,662,2016
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 8.png,1121,1757,1312,1938
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 1.png,694,2600,884,2769
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 2.png,451,2455,615,2662
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 3.png,1060,2369,1342,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 4.png,849,2334,1020,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 5.png,693,2088,885,2231
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 6.png,1396,2056,1583,2236
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 7.png,506,1845,662,2016
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 8.png,1121,1757,1312,1938
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 9.png,690,1754,832,1910
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 1.png,694,2600,884,2769
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 2.png,451,2455,615,2662
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 3.png,1060,2369,1342,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 4.png,849,2334,1020,2524
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 5.png,693,2088,885,2231
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 6.png,1396,2056,1583,2236
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 7.png,506,1845,662,2016
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 8.png,1121,1757,1312,1938
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 9.png,690,1754,832,1910
front_S11.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 11\Set 11 - front Segmented Seed 10.png,870,1578,1037,1748
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 1.png,2126,1410,2310,1655
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 1.png,2126,1410,2310,1655
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 2.png,1765,1305,1944,1544
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 1.png,2126,1410,2310,1655
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 2.png,1765,1305,1944,1544
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 3.png,2405,1298,2640,1514
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 1.png,2126,1410,2310,1655
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 2.png,1765,1305,1944,1544
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 3.png,2405,1298,2640,1514
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 4.png,1529,1060,1694,1215
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 1.png,2126,1410,2310,1655
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 2.png,1765,1305,1944,1544
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 3.png,2405,1298,2640,1514
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 4.png,1529,1060,1694,1215
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 5.png,1938,953,2141,1112
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 1.png,2126,1410,2310,1655
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 2.png,1765,1305,1944,1544
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 3.png,2405,1298,2640,1514
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 4.png,1529,1060,1694,1215
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 5.png,1938,953,2141,1112
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 6.png,1536,776,1703,960
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 1.png,2126,1410,2310,1655
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 2.png,1765,1305,1944,1544
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 3.png,2405,1298,2640,1514
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 4.png,1529,1060,1694,1215
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 5.png,1938,953,2141,1112
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 6.png,1536,776,1703,960
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 7.png,2227,735,2386,861
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 1.png,2126,1410,2310,1655
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 2.png,1765,1305,1944,1544
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 3.png,2405,1298,2640,1514
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 4.png,1529,1060,1694,1215
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 5.png,1938,953,2141,1112
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 6.png,1536,776,1703,960
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 7.png,2227,735,2386,861
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 8.png,1906,708,2136,871
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 1.png,2126,1410,2310,1655
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 2.png,1765,1305,1944,1544
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 3.png,2405,1298,2640,1514
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 4.png,1529,1060,1694,1215
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 5.png,1938,953,2141,1112
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 6.png,1536,776,1703,960
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 7.png,2227,735,2386,861
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 8.png,1906,708,2136,871
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 9.png,2461,648,2620,822
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 1.png,2126,1410,2310,1655
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 2.png,1765,1305,1944,1544
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 3.png,2405,1298,2640,1514
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 4.png,1529,1060,1694,1215
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 5.png,1938,953,2141,1112
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 6.png,1536,776,1703,960
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 7.png,2227,735,2386,861
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 8.png,1906,708,2136,871
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 9.png,2461,648,2620,822
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 10.png,1999,570,2210,708
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 1.png,2126,1410,2310,1655
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 2.png,1765,1305,1944,1544
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 3.png,2405,1298,2640,1514
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 4.png,1529,1060,1694,1215
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 5.png,1938,953,2141,1112
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 6.png,1536,776,1703,960
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 7.png,2227,735,2386,861
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 8.png,1906,708,2136,871
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 9.png,2461,648,2620,822
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 10.png,1999,570,2210,708
left_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - left Segmented Seed 11.png,0,473,93,591
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 1.png,1470,1255,1725,1443
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 1.png,1470,1255,1725,1443
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 2.png,1592,1065,1851,1243
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 1.png,1470,1255,1725,1443
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 2.png,1592,1065,1851,1243
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 3.png,1044,1046,1212,1307
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 1.png,1470,1255,1725,1443
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 2.png,1592,1065,1851,1243
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 3.png,1044,1046,1212,1307
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 4.png,1322,1038,1495,1192
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 1.png,1470,1255,1725,1443
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 2.png,1592,1065,1851,1243
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 3.png,1044,1046,1212,1307
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 4.png,1322,1038,1495,1192
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 5.png,2069,1010,2249,1211
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 1.png,1470,1255,1725,1443
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 2.png,1592,1065,1851,1243
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 3.png,1044,1046,1212,1307
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 4.png,1322,1038,1495,1192
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 5.png,2069,1010,2249,1211
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 6.png,1627,817,1830,967
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 1.png,1470,1255,1725,1443
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 2.png,1592,1065,1851,1243
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 3.png,1044,1046,1212,1307
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 4.png,1322,1038,1495,1192
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 5.png,2069,1010,2249,1211
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 6.png,1627,817,1830,967
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 7.png,2069,704,2219,884
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 1.png,1470,1255,1725,1443
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 2.png,1592,1065,1851,1243
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 3.png,1044,1046,1212,1307
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 4.png,1322,1038,1495,1192
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 5.png,2069,1010,2249,1211
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 6.png,1627,817,1830,967
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 7.png,2069,704,2219,884
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 8.png,1285,443,1460,638
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 1.png,1470,1255,1725,1443
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 2.png,1592,1065,1851,1243
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 3.png,1044,1046,1212,1307
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 4.png,1322,1038,1495,1192
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 5.png,2069,1010,2249,1211
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 6.png,1627,817,1830,967
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 7.png,2069,704,2219,884
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 8.png,1285,443,1460,638
right_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - right Segmented Seed 9.png,1563,365,1713,569
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 1.png,1617,1440,1835,1640
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 1.png,1617,1440,1835,1640
rear_S12.jpg,F:\CompV\Multiview_jpg\Bad seeds\Bad seeds - set 12\Set 12 - rear Segmented Seed 2.png,2044,1415,2211,1618
